c A permuted SAT Competition 2007 formula with seed=557025447
p cnf 700 3500
-307 680 623 0
15 198 457 0
252 261 55 0
571 422 -530 0
392 686 -119 0
-639 157 285 0
553 516 311 0
18 627 40 0
346 531 -81 0
-283 -99 227 0
610 492 -72 0
392 56 -249 0
56 122 629 0
58 -643 -214 0
-178 -256 -677 0
205 -59 -73 0
-200 -27 277 0
-292 -181 -164 0
300 548 466 0
209 288 -43 0
519 190 -228 0
-560 -572 284 0
-572 -214 464 0
-622 366 632 0
-304 -260 -117 0
191 593 -470 0
135 422 -306 0
-418 -275 -76 0
545 -67 -329 0
-104 248 367 0
-75 533 403 0
297 -429 -583 0
-698 -527 290 0
626 -138 572 0
-332 579 -258 0
502 -230 -510 0
-630 -440 -639 0
583 348 534 0
-327 258 -526 0
217 -197 -282 0
-571 118 -274 0
100 522 321 0
-681 514 53 0
-430 -540 499 0
-215 674 -36 0
6 -379 -269 0
262 -275 -111 0
-486 -448 -274 0
-361 -166 -322 0
332 -503 48 0
688 -193 -584 0
-382 -647 -573 0
-122 697 -87 0
-239 45 484 0
-70 574 -39 0
-83 -511 -539 0
204 -72 -659 0
230 -655 439 0
-222 -128 328 0
440 -558 318 0
333 522 81 0
443 547 164 0
-257 -638 -1 0
-260 19 21 0
609 100 -670 0
549 -623 493 0
-296 -625 -343 0
-108 329 -678 0
-337 -425 584 0
-513 -214 179 0
102 566 515 0
-433 236 -399 0
475 454 -233 0
33 -279 -685 0
-408 9 -221 0
-340 -614 -517 0
111 -377 437 0
470 -240 164 0
-582 478 -333 0
32 511 679 0
-541 -148 -305 0
103 -110 -134 0
-115 320 -426 0
364 -243 -464 0
296 -40 168 0
356 661 39 0
-185 494 11 0
-166 159 -474 0
142 -521 320 0
-524 332 23 0
588 7 -692 0
-179 -96 412 0
-310 -228 -128 0
202 13 30 0
-453 618 692 0
-670 140 -352 0
91 -123 633 0
62 -628 -267 0
317 318 -48 0
645 681 -582 0
-465 -619 -494 0
-519 -335 153 0
-568 -92 157 0
496 -85 663 0
-336 -262 -50 0
-433 50 243 0
358 227 -527 0
294 404 394 0
-32 348 -157 0
-506 458 -125 0
553 645 618 0
345 -535 624 0
417 411 10 0
-695 -522 227 0
-350 -4 -684 0
-616 563 -663 0
-575 641 -509 0
436 -518 -259 0
-182 190 -365 0
-97 146 180 0
-117 410 280 0
-79 603 377 0
-483 469 470 0
251 259 617 0
677 700 348 0
683 -541 -400 0
-428 -396 177 0
-113 515 312 0
-85 409 -291 0
316 -397 232 0
-553 -262 -145 0
-177 393 313 0
-132 151 -367 0
629 291 -281 0
235 207 377 0
543 309 -695 0
162 322 -474 0
-276 -673 -512 0
-311 -49 -106 0
254 -34 363 0
-569 -340 -686 0
-501 684 -25 0
-351 32 -260 0
-624 -180 498 0
-147 166 337 0
355 -162 468 0
-271 -213 -296 0
190 260 -487 0
276 -350 -161 0
-328 -42 -539 0
-200 575 -208 0
-401 -62 571 0
-483 253 -460 0
459 448 -508 0
667 160 88 0
416 -259 473 0
-634 -63 -164 0
39 -240 130 0
-129 494 -545 0
163 -181 273 0
246 189 595 0
554 -287 684 0
-29 672 -73 0
-205 -551 376 0
148 -595 692 0
-112 -209 -679 0
94 15 -583 0
84 -450 472 0
-37 -99 156 0
-491 258 -314 0
-519 665 -20 0
-577 228 71 0
-464 -324 -483 0
330 328 662 0
-75 -581 -272 0
271 -68 -362 0
-468 -579 -182 0
-355 -118 -221 0
121 -563 660 0
163 176 350 0
-610 -661 -530 0
583 -280 -311 0
166 -685 56 0
644 -462 -513 0
-130 -180 -462 0
685 674 480 0
340 263 244 0
-296 -27 -35 0
505 -471 611 0
356 -228 -467 0
12 168 -222 0
-266 668 -322 0
-105 -229 -694 0
-310 673 675 0
-20 390 355 0
68 566 455 0
135 -666 345 0
-2 144 -566 0
-194 508 623 0
-532 416 -312 0
64 -664 -326 0
495 403 -700 0
636 133 -436 0
280 -358 -682 0
168 -448 -592 0
643 -112 12 0
-505 188 175 0
262 502 24 0
-221 371 611 0
89 -645 -367 0
20 572 -656 0
-68 670 -46 0
-466 -541 -195 0
-642 -678 412 0
581 486 -402 0
327 547 395 0
611 341 115 0
458 263 261 0
421 116 -523 0
544 675 -136 0
-107 656 -689 0
436 -563 54 0
88 154 -349 0
560 388 358 0
307 -696 75 0
298 116 -236 0
-273 417 -199 0
-249 -134 -289 0
-283 -629 -611 0
219 -210 -544 0
365 -179 662 0
226 40 -185 0
19 -363 161 0
583 312 -543 0
-177 113 578 0
204 -700 -389 0
332 -421 264 0
82 560 -385 0
-380 -506 520 0
595 -692 153 0
299 154 471 0
125 -7 -486 0
-62 266 335 0
-215 -421 -373 0
274 -234 -295 0
550 315 47 0
504 122 128 0
-318 -208 392 0
-7 440 -86 0
-603 -185 546 0
421 243 414 0
-397 -592 113 0
-504 -243 -8 0
-406 -128 417 0
614 -97 -244 0
-594 205 587 0
-220 495 -56 0
57 -156 -21 0
263 -348 128 0
285 121 138 0
-141 261 -407 0
571 508 279 0
-239 -540 -324 0
384 -466 -469 0
-483 -461 150 0
-420 -522 -42 0
634 -483 -15 0
282 -299 436 0
-200 525 -18 0
-77 462 -684 0
-486 -565 449 0
-172 160 99 0
-255 154 316 0
382 -392 -581 0
643 -206 151 0
33 554 -207 0
-671 414 32 0
140 342 -239 0
339 412 -683 0
-447 424 -268 0
445 -685 539 0
60 -582 133 0
-39 679 466 0
-290 627 -475 0
-528 143 311 0
-637 506 -68 0
-436 -613 700 0
216 338 49 0
-265 -618 -353 0
-445 -87 548 0
-650 -249 -502 0
227 496 620 0
-486 -431 164 0
-272 471 -182 0
-345 518 524 0
358 -202 -349 0
-502 -311 -660 0
-410 -108 -623 0
-545 632 538 0
-83 544 -341 0
366 -16 -136 0
71 -204 88 0
-543 -61 -331 0
38 170 656 0
311 485 569 0
245 31 497 0
584 -498 607 0
-203 240 -588 0
33 -204 -372 0
-135 554 276 0
285 -642 151 0
-315 397 538 0
-372 -363 -155 0
37 -203 -216 0
201 210 -507 0
534 29 10 0
-31 405 697 0
1 -310 -256 0
348 -684 -39 0
-35 613 593 0
660 -481 389 0
69 -686 39 0
-130 682 596 0
202 340 579 0
-229 -586 -64 0
-456 180 -630 0
695 4 -75 0
356 -424 -205 0
-650 -497 -548 0
522 -604 -573 0
-16 -389 230 0
19 -592 -647 0
-635 54 -544 0
-129 -518 -105 0
501 -502 -169 0
-109 -519 -598 0
251 354 -535 0
384 589 -13 0
-28 116 -114 0
-316 -137 -465 0
-498 -475 208 0
339 13 201 0
539 202 338 0
-7 -659 161 0
-597 668 -405 0
613 -281 652 0
607 193 -653 0
347 252 470 0
-564 338 26 0
435 -587 560 0
476 371 23 0
-323 -1 -659 0
579 -413 354 0
-589 601 -113 0
17 -225 527 0
74 -351 482 0
-345 597 -608 0
662 452 -74 0
-74 -651 214 0
-576 270 -594 0
-117 -401 652 0
646 -412 173 0
132 -28 -520 0
-198 -72 -290 0
-662 -521 66 0
559 212 583 0
-690 378 -463 0
424 -176 165 0
-186 25 -351 0
612 -125 -326 0
328 481 80 0
-700 208 -173 0
111 95 -682 0
453 -510 428 0
408 259 -18 0
-237 -93 -69 0
-239 382 -41 0
196 519 97 0
-348 -250 -439 0
506 -48 240 0
92 146 -123 0
640 -142 -263 0
-261 29 -634 0
58 -8 521 0
-499 480 -166 0
153 400 108 0
-65 463 -56 0
517 568 14 0
-399 -627 -600 0
-378 5 -381 0
-487 572 -280 0
593 634 442 0
134 684 -478 0
202 568 -13 0
102 -286 -124 0
537 51 612 0
657 -211 249 0
-310 125 368 0
306 693 445 0
106 -421 353 0
515 512 -617 0
89 595 107 0
-533 154 438 0
607 -611 -420 0
-395 83 300 0
-16 86 233 0
-415 -428 -124 0
-243 -101 -662 0
-247 -145 334 0
-263 658 -18 0
-491 -216 -103 0
-662 38 124 0
-494 575 547 0
-262 98 -246 0
679 -170 666 0
-564 -550 -24 0
670 123 -298 0
118 123 -360 0
-312 624 621 0
-279 -192 -314 0
369 628 98 0
-421 86 -443 0
486 -523 588 0
182 700 434 0
-596 387 356 0
-422 -58 46 0
-456 59 -109 0
-513 -61 331 0
-600 580 253 0
-118 643 -684 0
-71 -120 -406 0
384 -602 622 0
-357 72 -611 0
595 -470 -145 0
164 -5 664 0
-334 275 398 0
21 -290 -501 0
-330 -172 -97 0
-163 -624 171 0
615 626 -195 0
62 -63 -625 0
695 -178 152 0
383 -551 284 0
-84 423 46 0
570 113 -167 0
486 -133 322 0
-304 693 475 0
608 442 -443 0
492 -310 -17 0
420 543 -198 0
-691 -622 88 0
-152 -512 -584 0
-278 182 51 0
-196 -447 -579 0
-207 589 417 0
-419 -247 289 0
-241 -228 -187 0
-384 -697 652 0
307 -327 428 0
-632 665 458 0
-333 8 -311 0
-237 -639 101 0
-370 472 3 0
244 -497 666 0
-29 -196 515 0
-100 -317 -331 0
541 698 -202 0
-222 -293 218 0
-2 525 468 0
-285 -632 308 0
-390 -391 -593 0
81 -627 50 0
-120 675 -489 0
-302 623 497 0
-251 493 14 0
-101 -468 -669 0
-114 -328 -271 0
-75 -385 -695 0
-280 134 593 0
472 -623 596 0
-352 -152 -214 0
516 -357 -67 0
149 -47 637 0
-101 -20 -359 0
628 -102 -485 0
491 -285 15 0
105 362 679 0
377 -524 -123 0
-98 626 -312 0
-302 515 330 0
503 -411 -564 0
18 162 -410 0
169 -485 -563 0
206 633 -501 0
63 -550 80 0
-382 -176 344 0
-31 332 587 0
-212 118 166 0
528 -547 -147 0
204 -35 -432 0
-133 -623 300 0
697 -372 104 0
-141 561 24 0
430 -656 -674 0
-327 357 608 0
-493 348 -328 0
-140 390 -676 0
583 569 195 0
-60 -193 -469 0
57 -62 -692 0
78 -161 -629 0
411 670 57 0
238 363 -196 0
-195 188 648 0
-172 -43 576 0
316 163 -337 0
226 -287 -325 0
-148 203 116 0
-574 -64 -252 0
-258 -400 -204 0
129 64 -344 0
-283 467 -416 0
567 525 301 0
476 -360 411 0
-76 -111 -54 0
-395 -385 -590 0
-406 -577 -609 0
-623 593 -485 0
-597 220 228 0
577 -480 372 0
119 -596 123 0
-596 -104 93 0
-212 -550 330 0
114 -507 -579 0
-166 -575 -623 0
-224 223 -333 0
387 109 -385 0
111 636 -49 0
243 518 -126 0
457 -225 408 0
629 125 -29 0
-473 -233 351 0
-517 554 -174 0
-467 612 613 0
440 -179 346 0
-658 549 -644 0
-507 650 -392 0
661 462 -95 0
-688 -351 442 0
434 619 -331 0
-36 673 -462 0
380 -543 -252 0
-323 -360 221 0
-336 -481 -553 0
682 -691 -538 0
-420 -330 391 0
92 437 37 0
-214 -179 108 0
79 645 -348 0
-629 -340 -678 0
438 671 532 0
-532 350 668 0
-677 -612 -693 0
59 169 -677 0
-462 -585 125 0
-251 161 110 0
-98 -387 81 0
-339 465 414 0
-193 170 665 0
699 -497 196 0
